0.08934137737661711,0.05253203798816482,0.748557320358112,-0.2110924348173055,0.2905586941319705,0.41403116221677133
0.08844734671514363,0.05201065008659224,0.7410716600275338,-0.2090673899450697,0.2876269488739925,0.40997360641640773
0.08756225431900716,0.051494393714205916,0.7336608563875776,-0.2070645889977915,0.28472412764524985,0.4059652165900233
0.08668601128650848,0.050983219279235166,0.7263241608949039,-0.2050843088200494,0.28184977517046844,0.4020065780976876
0.08581852956411637,0.05047707771858904,0.7190608310536866,-0.20312678168122028,0.27900344860832454,0.3980982639829612
0.08495972199226354,0.04997592028337688,0.7118701347552796,-0.2011920443954724,0.2761847543108273,0.39424049873577915
0.08410950223390389,0.04947969878560375,0.7047513449612809,-0.19927961068719305,0.27339343701555047,0.39043261828462544
0.08326778480214989,0.048988365456301815,0.6977037425163325,-0.19729698865823192,0.27065236525078,0.3865334554731968
0.08243448504509346,0.048501872971082174,0.690726615461017,-0.19533392427175109,0.2679388172683276,0.3826730811743145
0.0816095191382381,0.04802017444634319,0.6838192589597453,-0.1933902353603018,0.26525251552859336,0.3788511205859107
0.08079280407697953,0.047543223435508715,0.6769809752293691,-0.19146574060657634,0.26259318545207094,0.3750672018026738
0.07998425766913457,0.047070973925290444,0.6702110734685165,-0.1895602596278657,0.2599605553646752,0.3713209558463602
0.07918379852751743,0.04660338033197895,0.6635088697876379,-0.1876736130491842,0.2573543564471581,0.36761201669080984
0.07839134606256658,0.046140397497759715,0.6568736871397566,-0.1858056225665266,0.2547743226880613,0.36394002128225067
0.07760682047501932,0.04568198068705682,0.6503048552519166,-0.1839561110014982,0.25222019083973646,0.36030460955541144
0.07683014274863648,0.0452280855829011,0.6438017105573235,-0.18212490234839493,0.2496917003770305,0.3567054244458863
0.07606123464297772,0.04477866828332617,0.6373635961281638,-0.1803118218146545,0.24718859345830166,0.3531421118991463
0.07530001868622593,0.04433368529778901,0.6309898616091052,-0.17851669585548047,0.2447106148884673,0.3496143208765407
0.07454641816806354,0.04389309354361502,0.6246798631514618,-0.17673935220333337,0.2422575120838438,0.34612170335859244
0.07380035713259835,0.04345685034247178,0.6184329633480253,-0.17497961989288943,0.23982903503855557,0.34266391434585863
0.07306176037134092,0.043024913416864874,0.6122485311685482,-0.1732373292819971,0.23742493629233907,0.33924061185758975
0.07233055341623434,0.042597240886660476,0.6061259418958785,-0.1715123120690896,0.2350449708995704,0.3358514569284051
0.07160666253273229,0.042173791265632594,0.6000645770627351,-0.16980440130745725,0.23268889639939555,0.332496113603169
